Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product,Category,Brand,Quantity,Unit_Price,Discount_%,Total_Sales,Profit,Payment_Method,Shipping_Method,Order_Status
ORD00361,2026-05-18,CUST0262,Sophia Sharma,Lalitpur,Tablet,Electronics,Apple,1,502.64,0,502.64,46.45,Cash,Express,Shipped
ORD00362,2026-04-01,CUST0289,Liam Smith,Biratnagar,Headphones,Audio,Sony,3,119.37,10,322.3,67.04,Cash,Express,Shipped
ORD00363,2026-06-25,CUST0066,Olivia Sharma,Kathmandu,Laptop,Electronics,Dell,2,884.88,15,1504.3,222.37,Khalti,Standard,Cancelled
ORD00364,2026-01-11,CUST0293,Noah Thapa,Lalitpur,Monitor,Electronics,LG,1,249.71,10,224.74,49.1,Card,Express,Delivered
ORD00365,2026-04-25,CUST0023,Ava Thapa,Kathmandu,Laptop,Electronics,Dell,3,860.14,15,2193.36,509.74,Card,Express,Shipped
ORD00366,2026-02-26,CUST0084,Hari KC,Pokhara,Keyboard,Accessories,Logitech,5,46.48,10,209.16,34.37,Card,Standard,Delivered
ORD00367,2026-04-20,CUST0042,Aarav Adhikari,Chitwan,Keyboard,Accessories,Logitech,5,82.07,0,410.35,55.77,Khalti,Express,Shipped
ORD00368,2026-06-28,CUST0243,Bishal KC,Butwal,Monitor,Electronics,LG,5,252.42,10,1135.89,196.5,Cash,Express,Cancelled
ORD00369,2026-04-14,CUST0139,Ava Smith,Butwal,Monitor,Electronics,LG,3,241.92,20,580.61,54.19,Bank Transfer,Express,Processing
ORD00370,2026-04-15,CUST0116,Sita Smith,Butwal,Smartphone,Electronics,Samsung,3,649.32,0,1947.96,367.41,Bank Transfer,Express,Delivered
ORD00371,2026-04-05,CUST0082,Olivia Sharma,Pokhara,Printer,Office,HP,4,161.67,15,549.68,105.68,Khalti,Standard,Cancelled
ORD00372,2026-01-11,CUST0232,Bishal KC,Kathmandu,Laptop,Electronics,Dell,4,886.9,15,3015.46,737.46,Khalti,Standard,Cancelled
ORD00373,2026-01-30,CUST0109,Liam Smith,Butwal,Smartphone,Electronics,Samsung,5,634.03,20,2536.12,456.91,Cash,Standard,Delivered
ORD00374,2026-06-25,CUST0193,Sophia KC,Lalitpur,Tablet,Electronics,Apple,1,502.18,10,451.96,66.9,Card,Standard,Delivered
ORD00375,2026-05-25,CUST0099,Bishal Thapa,Chitwan,Printer,Office,HP,2,169.33,0,338.66,45.22,Card,Express,Shipped
ORD00376,2026-05-21,CUST0096,Sita Adhikari,Chitwan,Smartphone,Electronics,Samsung,5,681.91,15,2898.12,667.87,Khalti,Standard,Cancelled
ORD00377,2026-02-13,CUST0144,Sita Adhikari,Chitwan,Printer,Office,HP,2,175.3,0,350.6,52.97,Card,Express,Processing
ORD00378,2026-03-25,CUST0224,Mia Thapa,Pokhara,Printer,Office,HP,1,197.51,15,167.88,25.7,Cash,Standard,Delivered
ORD00379,2026-01-06,CUST0033,Sita Smith,Chitwan,Laptop,Electronics,Dell,3,886.67,10,2394.01,267.33,Card,Express,Delivered
ORD00380,2026-06-13,CUST0014,Mia Sharma,Pokhara,Headphones,Audio,Sony,4,129.6,5,492.48,40.27,Bank Transfer,Express,Shipped
ORD00381,2026-06-20,CUST0117,Mia KC,Pokhara,Keyboard,Accessories,Logitech,5,46.38,10,208.71,35.74,eSewa,Standard,Processing
ORD00382,2026-03-23,CUST0010,Emma Adhikari,Pokhara,Laptop,Electronics,Dell,4,852.12,20,2726.78,246.42,Card,Standard,Processing
ORD00383,2026-03-18,CUST0056,Mason Adhikari,Chitwan,Keyboard,Accessories,Logitech,3,74.83,5,213.27,17.66,Khalti,Standard,Processing
ORD00384,2026-01-02,CUST0085,Noah Sharma,Lalitpur,Monitor,Electronics,LG,3,244.76,20,587.42,66.39,eSewa,Standard,Cancelled
ORD00385,2026-01-26,CUST0185,Mia Smith,Biratnagar,Monitor,Electronics,LG,1,222.86,15,189.43,43.93,Cash,Standard,Processing
ORD00386,2026-01-31,CUST0070,Aarav Sharma,Butwal,Laptop,Electronics,Dell,4,879.81,20,2815.39,499.32,Cash,Standard,Delivered
ORD00387,2026-02-01,CUST0198,Ava Thapa,Biratnagar,Laptop,Electronics,Dell,3,856.36,0,2569.08,400.96,Khalti,Standard,Delivered
ORD00388,2026-02-01,CUST0040,Hari Adhikari,Butwal,Tablet,Electronics,Apple,4,484.42,15,1647.03,397.48,Card,Standard,Processing
ORD00389,2026-02-11,CUST0271,Noah Thapa,Butwal,Headphones,Audio,Sony,5,131.92,20,527.68,45.15,Card,Express,Cancelled
ORD00390,2026-01-25,CUST0001,Emma Smith,Butwal,Headphones,Audio,Sony,1,155.32,15,132.02,28.56,Cash,Standard,Shipped
ORD00391,2026-02-07,CUST0225,Bishal KC,Kathmandu,Laptop,Electronics,Dell,1,850.58,15,722.99,72.38,eSewa,Standard,Delivered
ORD00392,2026-02-11,CUST0011,Sophia Sharma,Butwal,Mouse,Accessories,Logitech,5,36.76,10,165.42,24.77,Cash,Standard,Delivered
ORD00393,2026-04-24,CUST0248,Sophia KC,Biratnagar,Smartphone,Electronics,Samsung,2,641.89,20,1027.02,96.48,eSewa,Standard,Cancelled
ORD00394,2026-06-19,CUST0068,Olivia Sharma,Pokhara,Keyboard,Accessories,Logitech,1,40.84,0,40.84,3.33,Cash,Express,Cancelled
ORD00395,2026-06-22,CUST0271,Ava Thapa,Chitwan,Monitor,Electronics,LG,1,201.36,5,191.29,25.3,Cash,Express,Shipped
ORD00396,2026-04-24,CUST0109,Sophia Smith,Pokhara,Printer,Office,HP,1,209.19,15,177.81,17.43,Cash,Standard,Delivered
ORD00397,2026-04-17,CUST0138,Emma Smith,Pokhara,Monitor,Electronics,LG,4,218.19,5,829.12,112.22,eSewa,Standard,Processing
ORD00398,2026-05-19,CUST0147,Emma Smith,Biratnagar,Tablet,Electronics,Apple,2,535.24,15,909.91,120.58,eSewa,Express,Shipped
ORD00399,2026-06-15,CUST0124,Bishal KC,Pokhara,Printer,Office,HP,4,186.02,5,706.88,75.13,eSewa,Standard,Processing
ORD00400,2026-03-14,CUST0038,Sita KC,Pokhara,Headphones,Audio,Sony,1,133.33,0,133.33,26.81,eSewa,Express,Cancelled
ORD00401,2026-01-17,CUST0093,Aarav Thapa,Pokhara,Tablet,Electronics,Apple,4,487.51,0,1950.04,256.29,eSewa,Express,Processing
ORD00402,2026-03-28,CUST0046,Liam Sharma,Chitwan,Printer,Office,HP,3,188.49,20,452.38,68.75,eSewa,Standard,Shipped
ORD00403,2026-06-30,CUST0156,Noah Sharma,Biratnagar,Tablet,Electronics,Apple,4,501.58,0,2006.32,464.72,Khalti,Express,Delivered
ORD00404,2026-05-20,CUST0249,Noah Sharma,Biratnagar,Tablet,Electronics,Apple,2,530.0,0,1060.0,162.61,Card,Standard,Delivered
ORD00405,2026-03-16,CUST0069,Ava Smith,Lalitpur,Tablet,Electronics,Apple,2,488.35,5,927.87,201.04,Khalti,Express,Cancelled
ORD00406,2026-04-22,CUST0129,Olivia Thapa,Biratnagar,Smartphone,Electronics,Samsung,2,638.03,15,1084.65,108.31,Cash,Express,Processing
ORD00407,2026-02-21,CUST0050,Olivia Sharma,Biratnagar,Laptop,Electronics,Dell,5,859.15,10,3866.18,577.49,Card,Express,Delivered
ORD00408,2026-05-11,CUST0069,Emma Thapa,Lalitpur,Laptop,Electronics,Dell,3,852.44,20,2045.86,267.96,eSewa,Express,Processing
ORD00409,2026-04-15,CUST0129,Emma Sharma,Butwal,Monitor,Electronics,LG,5,247.5,15,1051.88,213.89,Khalti,Standard,Delivered
ORD00410,2026-03-20,CUST0190,Noah Smith,Lalitpur,Printer,Office,HP,2,210.37,0,420.74,89.29,Card,Standard,Processing
ORD00411,2026-05-26,CUST0172,Mia Adhikari,Lalitpur,Printer,Office,HP,4,174.7,20,559.04,122.34,Card,Express,Cancelled
ORD00412,2026-01-18,CUST0101,Sophia KC,Lalitpur,Monitor,Electronics,LG,2,254.01,15,431.82,37.66,Cash,Standard,Shipped
ORD00413,2026-06-05,CUST0297,Aarav Sharma,Pokhara,Keyboard,Accessories,Logitech,3,31.27,5,89.12,14.24,Bank Transfer,Express,Delivered
ORD00414,2026-04-17,CUST0043,Liam Sharma,Butwal,Headphones,Audio,Sony,2,101.81,10,183.26,35.09,Khalti,Standard,Cancelled
ORD00415,2026-04-08,CUST0300,Ava Thapa,Pokhara,Headphones,Audio,Sony,3,137.05,0,411.15,102.63,Khalti,Express,Delivered
ORD00416,2026-04-17,CUST0226,Noah Smith,Butwal,Headphones,Audio,Sony,5,130.24,10,586.08,50.47,Cash,Express,Processing
ORD00417,2026-03-19,CUST0214,Aarav Thapa,Kathmandu,Mouse,Accessories,Logitech,3,54.39,5,155.01,16.43,Bank Transfer,Express,Processing
ORD00418,2026-02-24,CUST0199,Mason Smith,Pokhara,Keyboard,Accessories,Logitech,3,62.75,5,178.84,41.6,eSewa,Standard,Delivered
ORD00419,2026-02-28,CUST0198,Hari Adhikari,Kathmandu,Mouse,Accessories,Logitech,5,40.84,10,183.78,38.11,Bank Transfer,Express,Shipped
ORD00420,2026-04-27,CUST0182,Hari KC,Lalitpur,Monitor,Electronics,LG,2,256.64,15,436.29,94.26,Cash,Standard,Processing
ORD00421,2026-06-10,CUST0271,Emma Sharma,Chitwan,Headphones,Audio,Sony,5,106.17,10,477.77,80.51,Cash,Standard,Cancelled
ORD00422,2026-05-19,CUST0189,Emma Adhikari,Biratnagar,Laptop,Electronics,Dell,5,862.85,0,4314.25,655.92,Cash,Express,Cancelled
ORD00423,2026-01-10,CUST0103,Bishal KC,Butwal,Headphones,Audio,Sony,5,137.19,20,548.76,55.49,eSewa,Express,Delivered
ORD00424,2026-05-05,CUST0169,Mia Sharma,Biratnagar,Printer,Office,HP,1,201.19,5,191.13,18.05,Khalti,Standard,Shipped
ORD00425,2026-01-07,CUST0166,Noah KC,Biratnagar,Headphones,Audio,Sony,5,115.04,5,546.44,70.15,Khalti,Standard,Shipped
ORD00426,2026-01-15,CUST0232,Olivia KC,Butwal,Tablet,Electronics,Apple,3,497.15,0,1491.45,363.23,Bank Transfer,Standard,Delivered
ORD00427,2026-05-09,CUST0224,Bishal Smith,Biratnagar,Headphones,Audio,Sony,3,156.06,10,421.36,61.27,Bank Transfer,Express,Processing
ORD00428,2026-06-12,CUST0022,Ava Smith,Butwal,Keyboard,Accessories,Logitech,1,31.2,20,24.96,3.08,Card,Standard,Cancelled
ORD00429,2026-02-26,CUST0211,Olivia Sharma,Lalitpur,Smartphone,Electronics,Samsung,5,642.7,0,3213.5,671.39,Card,Express,Shipped
ORD00430,2026-03-18,CUST0208,Liam Sharma,Pokhara,Tablet,Electronics,Apple,5,512.69,20,2050.76,248.67,Bank Transfer,Standard,Cancelled
ORD00431,2026-04-22,CUST0142,Bishal Thapa,Biratnagar,Keyboard,Accessories,Logitech,5,51.2,15,217.6,22.55,Bank Transfer,Standard,Shipped
ORD00432,2026-03-07,CUST0281,Olivia KC,Lalitpur,Keyboard,Accessories,Logitech,2,70.11,15,119.19,16.05,Card,Express,Cancelled
ORD00433,2026-03-01,CUST0097,Sophia Adhikari,Kathmandu,Keyboard,Accessories,Logitech,5,29.21,5,138.75,34.41,Cash,Standard,Cancelled
ORD00434,2026-05-07,CUST0195,Sita Adhikari,Biratnagar,Keyboard,Accessories,Logitech,5,79.13,5,375.87,47.94,Bank Transfer,Express,Processing
ORD00435,2026-03-31,CUST0015,Emma KC,Lalitpur,Laptop,Electronics,Dell,1,840.01,10,756.01,149.53,Bank Transfer,Standard,Processing
ORD00436,2026-06-18,CUST0076,Aarav Adhikari,Pokhara,Laptop,Electronics,Dell,1,847.2,5,804.84,187.85,Card,Standard,Shipped
ORD00437,2026-03-27,CUST0072,Noah Sharma,Pokhara,Tablet,Electronics,Apple,3,522.94,0,1568.82,225.91,Bank Transfer,Express,Shipped
ORD00438,2026-03-21,CUST0003,Mason KC,Kathmandu,Monitor,Electronics,LG,3,210.41,15,536.55,95.41,Cash,Standard,Cancelled
ORD00439,2026-04-07,CUST0057,Hari Thapa,Pokhara,Smartphone,Electronics,Samsung,3,673.23,20,1615.75,323.78,eSewa,Express,Shipped
ORD00440,2026-04-28,CUST0036,Noah Adhikari,Pokhara,Smartphone,Electronics,Samsung,2,662.88,20,1060.61,119.34,Cash,Express,Cancelled
ORD00441,2026-04-29,CUST0114,Olivia Thapa,Pokhara,Keyboard,Accessories,Logitech,2,53.57,15,91.07,17.91,Khalti,Standard,Processing
ORD00442,2026-02-24,CUST0092,Hari Smith,Chitwan,Printer,Office,HP,4,191.78,20,613.7,78.04,Khalti,Express,Delivered
ORD00443,2026-02-26,CUST0075,Noah Smith,Kathmandu,Keyboard,Accessories,Logitech,5,48.32,10,217.44,21.87,Khalti,Express,Delivered
ORD00444,2026-04-24,CUST0291,Aarav Adhikari,Butwal,Monitor,Electronics,LG,4,202.05,5,767.79,161.16,Cash,Standard,Shipped
ORD00445,2026-03-09,CUST0215,Aarav Sharma,Pokhara,Mouse,Accessories,Logitech,2,60.28,15,102.48,13.48,Card,Express,Delivered
ORD00446,2026-04-17,CUST0034,Hari Thapa,Lalitpur,Laptop,Electronics,Dell,2,870.3,15,1479.51,337.53,Bank Transfer,Express,Processing
ORD00447,2026-04-16,CUST0046,Sophia Thapa,Pokhara,Tablet,Electronics,Apple,3,512.08,20,1228.99,172.5,Cash,Standard,Cancelled
ORD00448,2026-05-16,CUST0119,Bishal Sharma,Butwal,Keyboard,Accessories,Logitech,4,59.22,5,225.04,55.06,Card,Standard,Processing
ORD00449,2026-03-13,CUST0210,Olivia Smith,Pokhara,Smartphone,Electronics,Samsung,3,669.52,5,1908.13,362.58,Khalti,Standard,Cancelled
ORD00450,2026-02-19,CUST0250,Ava Sharma,Chitwan,Monitor,Electronics,LG,1,202.82,15,172.4,34.22,Khalti,Standard,Cancelled
ORD00451,2026-05-06,CUST0214,Olivia Sharma,Pokhara,Laptop,Electronics,Dell,2,849.55,10,1529.19,261.96,Khalti,Standard,Delivered
ORD00452,2026-01-14,CUST0253,Liam Adhikari,Lalitpur,Mouse,Accessories,Logitech,3,34.58,20,82.99,10.04,Card,Express,Cancelled
ORD00453,2026-01-09,CUST0092,Liam Smith,Lalitpur,Tablet,Electronics,Apple,1,488.04,0,488.04,59.33,Card,Express,Cancelled
ORD00454,2026-02-24,CUST0132,Mason Smith,Biratnagar,Monitor,Electronics,LG,4,217.41,15,739.19,82.06,eSewa,Standard,Shipped
ORD00455,2026-05-13,CUST0050,Aarav Sharma,Butwal,Laptop,Electronics,Dell,2,879.9,20,1407.84,265.04,Cash,Standard,Delivered
ORD00456,2026-02-18,CUST0057,Emma Thapa,Biratnagar,Laptop,Electronics,Dell,2,835.87,0,1671.74,354.69,eSewa,Standard,Cancelled
ORD00457,2026-03-26,CUST0139,Olivia Smith,Lalitpur,Printer,Office,HP,4,161.8,10,582.48,128.71,Cash,Standard,Delivered
ORD00458,2026-02-13,CUST0124,Noah Smith,Chitwan,Keyboard,Accessories,Logitech,5,45.58,20,182.32,25.17,Khalti,Standard,Shipped
ORD00459,2026-01-28,CUST0135,Emma Sharma,Lalitpur,Smartphone,Electronics,Samsung,3,655.42,0,1966.26,242.03,Card,Express,Cancelled
ORD00460,2026-02-20,CUST0054,Emma KC,Pokhara,Laptop,Electronics,Dell,1,861.59,20,689.27,135.84,Cash,Express,Cancelled
ORD00461,2026-04-08,CUST0173,Noah KC,Pokhara,Smartphone,Electronics,Samsung,1,642.14,5,610.03,76.78,Khalti,Express,Processing
ORD00462,2026-01-20,CUST0230,Emma Smith,Chitwan,Smartphone,Electronics,Samsung,3,669.84,0,2009.52,402.2,Bank Transfer,Express,Delivered
ORD00463,2026-01-26,CUST0048,Hari Thapa,Lalitpur,Smartphone,Electronics,Samsung,5,648.35,20,2593.4,583.43,Card,Standard,Shipped
ORD00464,2026-01-26,CUST0298,Mason Thapa,Butwal,Monitor,Electronics,LG,1,220.46,15,187.39,34.42,Khalti,Express,Processing
ORD00465,2026-05-23,CUST0256,Emma Sharma,Chitwan,Smartphone,Electronics,Samsung,2,653.15,15,1110.36,219.86,Bank Transfer,Standard,Processing
ORD00466,2026-03-06,CUST0006,Ava Adhikari,Pokhara,Monitor,Electronics,LG,4,220.78,10,794.81,179.24,eSewa,Standard,Processing
ORD00467,2026-03-01,CUST0027,Olivia KC,Lalitpur,Mouse,Accessories,Logitech,2,37.73,5,71.69,15.15,eSewa,Standard,Shipped
ORD00468,2026-06-17,CUST0193,Sita Adhikari,Chitwan,Headphones,Audio,Sony,3,139.8,5,398.43,65.9,eSewa,Standard,Processing
ORD00469,2026-03-01,CUST0011,Olivia Thapa,Biratnagar,Smartphone,Electronics,Samsung,2,674.6,20,1079.36,189.92,Cash,Express,Cancelled
ORD00470,2026-03-17,CUST0064,Mason KC,Pokhara,Smartphone,Electronics,Samsung,1,644.1,20,515.28,83.19,eSewa,Express,Shipped
ORD00471,2026-01-26,CUST0081,Olivia Adhikari,Pokhara,Smartphone,Electronics,Samsung,4,651.68,15,2215.71,266.7,Card,Standard,Shipped
ORD00472,2026-01-05,CUST0121,Liam Thapa,Kathmandu,Smartphone,Electronics,Samsung,2,679.71,5,1291.45,227.62,Cash,Standard,Shipped
ORD00473,2026-02-28,CUST0267,Sophia KC,Pokhara,Headphones,Audio,Sony,3,107.26,5,305.69,72.46,Bank Transfer,Standard,Processing
ORD00474,2026-01-24,CUST0264,Mia Smith,Biratnagar,Printer,Office,HP,3,182.37,20,437.69,46.31,Khalti,Express,Cancelled
ORD00475,2026-06-20,CUST0172,Bishal Thapa,Lalitpur,Headphones,Audio,Sony,2,126.81,5,240.94,57.4,Bank Transfer,Express,Delivered
ORD00476,2026-02-05,CUST0065,Sophia Adhikari,Chitwan,Laptop,Electronics,Dell,2,855.82,0,1711.64,376.13,Cash,Express,Processing
ORD00477,2026-01-01,CUST0108,Olivia Adhikari,Lalitpur,Tablet,Electronics,Apple,5,504.19,5,2394.9,292.88,Khalti,Express,Shipped
ORD00478,2026-02-10,CUST0266,Mason Sharma,Biratnagar,Monitor,Electronics,LG,3,207.51,20,498.02,91.0,Khalti,Express,Processing
ORD00479,2026-02-09,CUST0188,Bishal Smith,Chitwan,Smartphone,Electronics,Samsung,4,663.4,5,2520.92,269.1,Card,Express,Processing
ORD00480,2026-01-15,CUST0172,Mason Sharma,Kathmandu,Smartphone,Electronics,Samsung,5,661.5,20,2646.0,317.91,Card,Express,Processing
ORD00481,2026-04-20,CUST0246,Sita KC,Pokhara,Mouse,Accessories,Logitech,3,26.61,5,75.84,7.49,Cash,Standard,Delivered
ORD00482,2026-02-27,CUST0250,Mason Smith,Chitwan,Headphones,Audio,Sony,5,142.45,0,712.25,119.03,Cash,Standard,Shipped
ORD00483,2026-06-01,CUST0233,Olivia Sharma,Pokhara,Monitor,Electronics,LG,1,208.47,15,177.2,24.49,Card,Standard,Delivered
ORD00484,2026-06-11,CUST0178,Bishal Adhikari,Chitwan,Keyboard,Accessories,Logitech,4,56.15,5,213.37,49.05,Card,Express,Cancelled
ORD00485,2026-06-27,CUST0145,Ava Sharma,Lalitpur,Smartphone,Electronics,Samsung,5,679.87,10,3059.41,683.88,eSewa,Express,Delivered
ORD00486,2026-06-26,CUST0295,Aarav Adhikari,Butwal,Keyboard,Accessories,Logitech,1,74.64,15,63.44,14.01,Card,Standard,Shipped
ORD00487,2026-01-29,CUST0190,Mason Smith,Chitwan,Laptop,Electronics,Dell,4,865.15,15,2941.51,297.92,Cash,Express,Shipped
ORD00488,2026-06-24,CUST0196,Noah Smith,Chitwan,Printer,Office,HP,1,212.82,15,180.9,34.83,Cash,Standard,Delivered
ORD00489,2026-04-17,CUST0287,Bishal Sharma,Lalitpur,Headphones,Audio,Sony,2,132.04,5,250.88,34.21,Khalti,Standard,Shipped
ORD00490,2026-01-16,CUST0233,Hari Thapa,Chitwan,Laptop,Electronics,Dell,3,869.73,15,2217.81,450.36,Khalti,Express,Delivered
ORD00491,2026-03-05,CUST0062,Aarav Sharma,Biratnagar,Smartphone,Electronics,Samsung,2,648.87,20,1038.19,258.56,Khalti,Express,Processing
ORD00492,2026-04-02,CUST0082,Bishal Smith,Butwal,Laptop,Electronics,Dell,4,834.98,15,2838.93,530.33,eSewa,Standard,Delivered
ORD00493,2026-03-06,CUST0237,Mason Adhikari,Biratnagar,Printer,Office,HP,3,210.03,15,535.58,112.63,Khalti,Standard,Shipped
ORD00494,2026-01-02,CUST0076,Mia Adhikari,Kathmandu,Monitor,Electronics,LG,2,200.54,10,360.97,75.92,Khalti,Standard,Delivered
ORD00495,2026-03-06,CUST0089,Sita Thapa,Lalitpur,Headphones,Audio,Sony,1,135.83,15,115.46,12.62,Khalti,Standard,Processing
ORD00496,2026-04-28,CUST0139,Sita Sharma,Biratnagar,Printer,Office,HP,5,198.84,10,894.78,80.56,Cash,Standard,Shipped
ORD00497,2026-05-09,CUST0092,Bishal Smith,Butwal,Laptop,Electronics,Dell,3,862.24,15,2198.71,196.38,Khalti,Standard,Cancelled
ORD00498,2026-04-17,CUST0133,Mason Sharma,Kathmandu,Monitor,Electronics,LG,4,243.73,5,926.17,93.76,Khalti,Express,Cancelled
ORD00499,2026-05-01,CUST0029,Hari Sharma,Biratnagar,Keyboard,Accessories,Logitech,1,50.91,20,40.73,9.2,Cash,Standard,Processing
ORD00500,2026-05-18,CUST0028,Mason Sharma,Butwal,Monitor,Electronics,LG,2,251.12,10,452.02,102.15,Bank Transfer,Standard,Delivered
ORD00501,2026-05-18,CUST0299,Aarav KC,Butwal,Tablet,Electronics,Apple,3,483.24,5,1377.23,213.25,Bank Transfer,Standard,Delivered
ORD00502,2026-03-26,CUST0191,Ava Smith,Pokhara,Laptop,Electronics,Dell,4,837.2,0,3348.8,662.25,Card,Express,Shipped
ORD00503,2026-04-16,CUST0020,Ava Thapa,Lalitpur,Headphones,Audio,Sony,4,117.07,20,374.62,44.67,Bank Transfer,Express,Processing
ORD00504,2026-01-20,CUST0030,Sophia Sharma,Biratnagar,Mouse,Accessories,Logitech,1,30.67,15,26.07,6.12,Khalti,Express,Shipped
ORD00505,2026-03-09,CUST0217,Olivia Thapa,Butwal,Keyboard,Accessories,Logitech,3,30.1,20,72.24,14.57,Bank Transfer,Express,Cancelled
ORD00506,2026-03-27,CUST0208,Bishal KC,Lalitpur,Printer,Office,HP,3,167.75,5,478.09,41.06,Bank Transfer,Standard,Shipped
ORD00507,2026-05-23,CUST0129,Olivia Thapa,Chitwan,Headphones,Audio,Sony,3,139.8,15,356.49,58.28,eSewa,Express,Shipped
ORD00508,2026-05-03,CUST0179,Emma KC,Pokhara,Mouse,Accessories,Logitech,5,47.94,10,215.73,51.47,Card,Standard,Cancelled
ORD00509,2026-05-21,CUST0137,Hari Thapa,Biratnagar,Printer,Office,HP,3,178.49,10,481.92,103.09,eSewa,Standard,Shipped
ORD00510,2026-05-06,CUST0082,Liam Thapa,Butwal,Smartphone,Electronics,Samsung,3,672.31,20,1613.54,289.79,Cash,Express,Delivered
ORD00511,2026-02-09,CUST0252,Mia Adhikari,Pokhara,Laptop,Electronics,Dell,2,857.12,10,1542.82,343.15,Bank Transfer,Standard,Shipped
ORD00512,2026-05-31,CUST0259,Bishal Thapa,Lalitpur,Laptop,Electronics,Dell,2,845.94,5,1607.29,178.32,eSewa,Standard,Cancelled
ORD00513,2026-06-09,CUST0030,Sita KC,Chitwan,Laptop,Electronics,Dell,3,882.59,5,2515.38,504.09,Cash,Express,Cancelled
ORD00514,2026-02-12,CUST0109,Liam Thapa,Kathmandu,Laptop,Electronics,Dell,2,861.42,0,1722.84,200.2,Card,Standard,Cancelled
ORD00515,2026-02-10,CUST0139,Liam Smith,Biratnagar,Tablet,Electronics,Apple,2,482.83,5,917.38,117.09,Bank Transfer,Standard,Shipped
ORD00516,2026-06-02,CUST0090,Sophia Adhikari,Chitwan,Printer,Office,HP,2,167.62,5,318.48,52.49,Khalti,Express,Delivered
ORD00517,2026-01-01,CUST0229,Olivia KC,Pokhara,Tablet,Electronics,Apple,3,492.32,10,1329.26,276.58,Khalti,Express,Processing
ORD00518,2026-03-17,CUST0179,Bishal Adhikari,Biratnagar,Mouse,Accessories,Logitech,2,17.66,20,28.26,4.87,Bank Transfer,Standard,Shipped
ORD00519,2026-06-04,CUST0012,Noah Smith,Pokhara,Printer,Office,HP,5,217.57,0,1087.85,153.81,eSewa,Standard,Cancelled
ORD00520,2026-02-06,CUST0269,Hari Thapa,Lalitpur,Keyboard,Accessories,Logitech,5,74.04,10,333.18,49.06,Cash,Express,Cancelled
ORD00521,2026-01-01,CUST0284,Noah Thapa,Biratnagar,Headphones,Audio,Sony,2,122.99,20,196.78,23.09,Card,Express,Delivered
ORD00522,2026-06-25,CUST0244,Bishal Adhikari,Biratnagar,Printer,Office,HP,3,212.79,5,606.45,116.7,Khalti,Express,Delivered
ORD00523,2026-02-23,CUST0140,Sita Sharma,Kathmandu,Monitor,Electronics,LG,4,250.34,5,951.29,101.86,Bank Transfer,Standard,Shipped
ORD00524,2026-06-09,CUST0092,Sophia Adhikari,Pokhara,Headphones,Audio,Sony,5,156.74,10,705.33,63.03,Khalti,Standard,Processing
ORD00525,2026-02-15,CUST0049,Noah Thapa,Butwal,Smartphone,Electronics,Samsung,2,676.99,10,1218.58,152.93,Khalti,Express,Processing
ORD00526,2026-06-21,CUST0030,Sophia Thapa,Pokhara,Laptop,Electronics,Dell,5,851.17,10,3830.26,747.2,Cash,Express,Cancelled
ORD00527,2026-03-05,CUST0226,Olivia Smith,Kathmandu,Printer,Office,HP,4,212.82,15,723.59,84.29,Bank Transfer,Standard,Cancelled
ORD00528,2026-05-04,CUST0091,Ava Adhikari,Pokhara,Headphones,Audio,Sony,3,103.5,15,263.93,46.35,Khalti,Express,Cancelled
ORD00529,2026-02-14,CUST0283,Sita Adhikari,Chitwan,Mouse,Accessories,Logitech,4,53.23,0,212.92,29.86,Card,Express,Shipped
ORD00530,2026-06-22,CUST0241,Aarav Smith,Kathmandu,Printer,Office,HP,1,160.65,10,144.59,20.8,Cash,Express,Cancelled
ORD00531,2026-05-24,CUST0074,Bishal Sharma,Kathmandu,Laptop,Electronics,Dell,2,851.07,5,1617.03,175.75,eSewa,Standard,Cancelled
ORD00532,2026-05-06,CUST0213,Sita Adhikari,Pokhara,Monitor,Electronics,LG,5,258.99,10,1165.46,207.78,Bank Transfer,Express,Processing
ORD00533,2026-03-17,CUST0180,Sita Adhikari,Chitwan,Printer,Office,HP,5,162.35,15,689.99,94.13,Bank Transfer,Standard,Cancelled
ORD00534,2026-05-05,CUST0166,Noah Thapa,Butwal,Keyboard,Accessories,Logitech,5,80.99,20,323.96,80.98,Khalti,Standard,Cancelled
ORD00535,2026-03-01,CUST0231,Aarav KC,Chitwan,Smartphone,Electronics,Samsung,3,685.88,15,1748.99,360.36,Cash,Standard,Shipped
ORD00536,2026-04-05,CUST0234,Ava Adhikari,Chitwan,Monitor,Electronics,LG,1,221.25,0,221.25,24.02,Card,Express,Shipped
ORD00537,2026-01-11,CUST0182,Mason Sharma,Chitwan,Headphones,Audio,Sony,5,129.32,5,614.27,115.96,Bank Transfer,Express,Cancelled
ORD00538,2026-01-05,CUST0069,Liam Adhikari,Kathmandu,Headphones,Audio,Sony,3,155.8,0,467.4,110.61,Card,Standard,Processing
ORD00539,2026-02-09,CUST0233,Noah KC,Lalitpur,Headphones,Audio,Sony,3,158.45,10,427.81,52.88,Khalti,Express,Shipped
ORD00540,2026-04-06,CUST0202,Hari Sharma,Kathmandu,Monitor,Electronics,LG,5,235.08,10,1057.86,259.3,Bank Transfer,Standard,Delivered
